structure_index,run_index,energy_ev,R_K_SI,kappa_SI,J_SI,delta_T,n_atoms,converged
0,0,-377433.3015261697,3.6356922122452413e-07,0.01006309491183622,194522015.00698552,70.72221750711492,83200,False
0,1,-377433.3015261697,4.088406308545988e-07,0.007029468352770226,230959185.07985407,94.42549892971158,83200,False
0,2,-377433.3015261697,1.8813693922840957e-06,0.002681342072650575,74140541.53749438,139.48574557600955,83200,False
